slug,window_ts,window_time,resolution,num_trades,window_trades,total_volume,implied_up_4m,trades_4m,implied_up_3m,trades_3m,implied_up_2m,trades_2m,implied_up_1m,trades_1m,implied_up_30s,trades_30s
btc-updown-5m-1772777400,1772777400,2026-03-06 06:10,DOWN,1000,790,41691.60,,0,,0,,0,0.3966,305,0.3804,790
btc-updown-5m-1772777700,1772777700,2026-03-06 06:15,UP,1000,535,56008.81,,0,,0,,0,,0,0.7433,535
btc-updown-5m-1772778000,1772778000,2026-03-06 06:20,UP,1000,948,57107.84,,0,,0,0.8754,271,0.9671,645,0.9871,215
btc-updown-5m-1772778300,1772778300,2026-03-06 06:25,DOWN,1000,951,50836.67,,0,,0,0.1503,192,0.0507,682,0.0175,316
btc-updown-5m-1772778600,1772778600,2026-03-06 06:30,DOWN,1000,36,24841.84,,0,,0,,0,,0,0.2452,36
btc-updown-5m-1772778900,1772778900,2026-03-06 06:35,UP,1000,968,67018.58,,0,,0,0.9119,270,0.9886,640,0.9902,214
btc-updown-5m-1772779200,1772779200,2026-03-06 06:40,UP,1000,982,45072.86,,0,,0,0.9148,544,0.9784,408,0.9904,91
btc-updown-5m-1772779500,1772779500,2026-03-06 06:45,UP,1000,961,68798.52,,0,,0,0.9733,321,0.9863,462,0.9879,388
btc-updown-5m-1772779800,1772779800,2026-03-06 06:50,DOWN,1000,963,44171.11,,0,0.0810,277,0.0484,423,0.0145,246,0.0090,67
btc-updown-5m-1772780100,1772780100,2026-03-06 06:55,UP,1000,567,55033.67,,0,,0,,0,0.7181,106,0.6988,567
btc-updown-5m-1772780400,1772780400,2026-03-06 07:00,UP,1000,964,62561.09,,0,0.9324,112,0.9666,666,0.9911,172,0.9965,67
btc-updown-5m-1772780700,1772780700,2026-03-06 07:05,DOWN,1000,946,65715.52,,0,,0,,0,0.0839,821,0.0419,753
btc-updown-5m-1772781000,1772781000,2026-03-06 07:10,DOWN,1000,953,67244.32,,0,,0,0.0235,330,0.0219,435,0.0135,357
btc-updown-5m-1772781300,1772781300,2026-03-06 07:15,UP,1000,951,53371.56,,0,,0,0.9511,352,0.9661,433,0.9697,432
btc-updown-5m-1772781600,1772781600,2026-03-06 07:20,UP,1000,956,54327.94,,0,,0,0.9114,519,0.9832,417,0.9866,144
btc-updown-5m-1772781900,1772781900,2026-03-06 07:25,UP,1000,953,68709.72,,0,,0,0.9642,459,0.9829,460,0.9846,220
btc-updown-5m-1772782200,1772782200,2026-03-06 07:30,UP,1000,956,48255.92,,0,,0,0.9401,486,0.9842,339,0.9900,219
btc-updown-5m-1772782500,1772782500,2026-03-06 07:35,DOWN,1000,944,51705.86,,0,,0,,0,0.0652,603,0.0451,944
btc-updown-5m-1772782800,1772782800,2026-03-06 07:40,UP,1000,963,62964.91,,0,0.9651,231,0.9697,376,0.9854,233,0.9927,178
btc-updown-5m-1772783100,1772783100,2026-03-06 07:45,UP,1000,892,41802.07,,0,,0,,0,0.7331,461,0.8130,875
btc-updown-5m-1772783400,1772783400,2026-03-06 07:50,UP,1000,744,74290.02,,0,,0,,0,0.4035,182,0.3520,744
btc-updown-5m-1772783700,1772783700,2026-03-06 07:55,DOWN,1000,951,64099.06,,0,,0,,0,0.0896,695,0.0457,466
btc-updown-5m-1772784000,1772784000,2026-03-06 08:00,DOWN,1000,851,64362.15,,0,,0,,0,0.0202,598,0.0263,613
btc-updown-5m-1772784300,1772784300,2026-03-06 08:05,DOWN,1000,796,51205.98,,0,,0,,0,0.3704,331,0.2990,796
btc-updown-5m-1772784600,1772784600,2026-03-06 08:10,UP,1000,782,47188.52,,0,,0,,0,0.8256,168,0.8311,782
btc-updown-5m-1772784900,1772784900,2026-03-06 08:15,UP,1000,811,44715.09,,0,,0,,0,0.1635,160,0.5755,811
btc-updown-5m-1772785200,1772785200,2026-03-06 08:20,DOWN,1000,969,71775.42,,0,,0,0.0532,510,0.0267,433,0.0211,202
btc-updown-5m-1772785500,1772785500,2026-03-06 08:25,UP,1000,944,34987.38,,0,,0,,0,0.4734,251,0.8230,944
btc-updown-5m-1772785800,1772785800,2026-03-06 08:30,DOWN,1000,809,43966.54,,0,,0,,0,0.6780,434,0.4824,728
btc-updown-5m-1772786100,1772786100,2026-03-06 08:35,DOWN,1000,901,44590.10,,0,,0,,0,0.1296,480,0.0909,901
btc-updown-5m-1772786400,1772786400,2026-03-06 08:40,DOWN,1000,836,74567.24,,0,,0,,0,0.6559,227,0.6640,836
btc-updown-5m-1772786700,1772786700,2026-03-06 08:45,DOWN,1000,817,34482.05,,0,,0,,0,0.3877,535,0.4054,817
btc-updown-5m-1772787000,1772787000,2026-03-06 08:50,DOWN,1000,919,51370.02,,0,,0,,0,0.0491,708,0.0243,780
btc-updown-5m-1772787300,1772787300,2026-03-06 08:55,DOWN,1000,913,58505.94,,0,,0,,0,0.0478,702,0.0320,786
btc-updown-5m-1772787600,1772787600,2026-03-06 09:00,DOWN,1000,715,93529.95,,0,,0,,0,0.2387,128,0.1766,715
btc-updown-5m-1772787900,1772787900,2026-03-06 09:05,DOWN,1000,959,63560.97,,0,,0,,0,0.0431,811,0.0346,761
btc-updown-5m-1772788200,1772788200,2026-03-06 09:10,DOWN,1000,972,67222.92,,0,0.1121,34,0.0547,622,0.0102,283,0.0092,106
btc-updown-5m-1772788500,1772788500,2026-03-06 09:15,UP,1000,825,43046.70,,0,,0,,0,0.6338,189,0.7797,825
btc-updown-5m-1772788800,1772788800,2026-03-06 09:20,DOWN,1000,966,61360.49,,0,,0,0.0293,231,0.0410,652,0.0484,475
btc-updown-5m-1772789100,1772789100,2026-03-06 09:25,DOWN,1000,947,49910.01,,0,,0,,0,0.0506,715,0.0415,541
btc-updown-5m-1772789400,1772789400,2026-03-06 09:30,DOWN,1000,940,52718.60,,0,,0,,0,0.0517,475,0.0466,940
btc-updown-5m-1772789700,1772789700,2026-03-06 09:35,UP,1000,954,63097.28,,0,,0,,0,0.9794,509,0.9814,611
btc-updown-5m-1772790000,1772790000,2026-03-06 09:40,UP,1000,966,70631.54,,0,,0,0.8692,475,0.9824,454,0.9905,122
btc-updown-5m-1772790300,1772790300,2026-03-06 09:45,DOWN,1000,950,52217.21,,0,,0,,0,0.0515,781,0.0299,741
btc-updown-5m-1772790600,1772790600,2026-03-06 09:50,UP,1000,913,57378.28,,0,,0,,0,0.9734,466,0.9470,726
btc-updown-5m-1772790900,1772790900,2026-03-06 09:55,UP,1000,949,64961.75,,0,,0,0.8523,209,0.9549,502,0.9772,478
btc-updown-5m-1772791200,1772791200,2026-03-06 10:00,UP,1000,980,60631.50,,0,,0,,0,0.9434,844,0.9700,685
btc-updown-5m-1772791500,1772791500,2026-03-06 10:05,UP,1000,883,41928.81,,0,,0,,0,0.4826,347,0.6663,883
btc-updown-5m-1772791800,1772791800,2026-03-06 10:10,UP,1000,742,73346.30,,0,,0,,0,0.3364,339,0.3208,742
btc-updown-5m-1772792100,1772792100,2026-03-06 10:15,DOWN,1000,877,47659.47,,0,,0,,0,0.4628,317,0.2631,877
btc-updown-5m-1772792400,1772792400,2026-03-06 10:20,UP,1000,961,65704.06,,0,,0,,0,0.9518,846,0.9797,539
btc-updown-5m-1772792700,1772792700,2026-03-06 10:25,UP,1000,782,48411.93,,0,,0,,0,,0,0.4895,782
btc-updown-5m-1772793000,1772793000,2026-03-06 10:30,DOWN,1000,979,69903.75,,0,0.0504,230,0.0264,503,0.0094,206,0.0061,193
btc-updown-5m-1772793300,1772793300,2026-03-06 10:35,DOWN,1000,935,46974.11,,0,,0,,0,0.1282,655,0.0815,600
btc-updown-5m-1772793600,1772793600,2026-03-06 10:40,UP,1000,826,44616.91,,0,,0,,0,0.3757,241,0.5977,826
btc-updown-5m-1772793900,1772793900,2026-03-06 10:45,DOWN,1000,850,50020.98,,0,,0,,0,0.4831,314,0.3390,850
btc-updown-5m-1772794200,1772794200,2026-03-06 10:50,DOWN,1000,753,101148.09,,0,,0,,0,0.8567,350,0.8789,753
btc-updown-5m-1772794500,1772794500,2026-03-06 10:55,DOWN,1000,819,56581.69,,0,,0,,0,0.7602,404,0.6980,703
btc-updown-5m-1772794800,1772794800,2026-03-06 11:00,DOWN,1000,931,82457.72,,0,,0,,0,0.0423,760,0.0188,838
btc-updown-5m-1772795100,1772795100,2026-03-06 11:05,DOWN,1000,414,105341.51,,0,,0,,0,,0,0.9359,414
btc-updown-5m-1772795400,1772795400,2026-03-06 11:10,UP,1000,992,85839.72,,0,,0,0.9595,423,0.9750,506,0.9851,331
btc-updown-5m-1772795700,1772795700,2026-03-06 11:15,DOWN,1000,859,47476.06,,0,,0,,0,0.2338,440,0.1517,796
btc-updown-5m-1772796000,1772796000,2026-03-06 11:20,DOWN,1000,557,42587.34,,0,,0,,0,,0,0.7571,557
btc-updown-5m-1772796300,1772796300,2026-03-06 11:25,UP,1000,857,53810.10,,0,,0,,0,0.5856,148,0.8202,857
btc-updown-5m-1772796600,1772796600,2026-03-06 11:30,DOWN,1000,929,54043.81,,0,,0,,0,0.2249,453,0.0948,929
btc-updown-5m-1772796900,1772796900,2026-03-06 11:35,UP,1000,978,84869.08,,0,,0,0.9558,486,0.9832,387,0.9913,252
btc-updown-5m-1772797200,1772797200,2026-03-06 11:40,DOWN,1000,846,122626.37,,0,,0,0.1283,331,0.0139,409,0.0133,309
btc-updown-5m-1772797500,1772797500,2026-03-06 11:45,DOWN,1000,867,62193.54,,0,,0,,0,0.1058,604,0.0331,581
btc-updown-5m-1772797800,1772797800,2026-03-06 11:50,DOWN,1000,786,54919.87,,0,,0,,0,0.1703,362,0.1244,786
btc-updown-5m-1772798100,1772798100,2026-03-06 11:55,DOWN,1000,655,58651.94,,0,,0,,0,0.1371,289,0.1192,655
btc-updown-5m-1772798400,1772798400,2026-03-06 12:00,DOWN,1000,744,50344.29,,0,,0,,0,0.3703,399,0.3135,669
btc-updown-5m-1772798700,1772798700,2026-03-06 12:05,DOWN,1000,981,55540.05,0.5341,42,0.5009,249,0.2701,265,0.0485,425,0.0418,231
btc-updown-5m-1772799000,1772799000,2026-03-06 12:10,UP,1000,942,56989.83,,0,,0,,0,0.9058,734,0.9632,677
btc-updown-5m-1772799300,1772799300,2026-03-06 12:15,UP,1000,950,118752.01,,0,,0,,0,0.9826,924,0.9897,411
btc-updown-5m-1772799600,1772799600,2026-03-06 12:20,DOWN,1000,943,62678.83,,0,,0,0.0816,215,0.0597,571,0.0261,512
btc-updown-5m-1772799900,1772799900,2026-03-06 12:25,DOWN,1000,925,51931.87,,0,,0,,0,0.0850,748,0.0527,870
btc-updown-5m-1772800200,1772800200,2026-03-06 12:30,DOWN,1000,949,54943.33,,0,,0,0.1517,110,0.0340,754,0.0095,203
btc-updown-5m-1772800500,1772800500,2026-03-06 12:35,DOWN,1000,966,56982.56,,0,,0,0.1259,324,0.0206,601,0.0183,210
btc-updown-5m-1772800800,1772800800,2026-03-06 12:40,DOWN,1000,701,106992.53,,0,,0,,0,0.3194,69,0.3834,701
btc-updown-5m-1772801100,1772801100,2026-03-06 12:45,UP,1000,802,53484.83,,0,,0,,0,0.2820,259,0.2971,802
btc-updown-5m-1772801400,1772801400,2026-03-06 12:50,UP,1000,949,94142.56,,0,,0,0.9617,85,0.9638,787,0.9846,643
btc-updown-5m-1772801700,1772801700,2026-03-06 12:55,UP,1000,763,73190.67,,0,,0,,0,0.9139,354,0.9123,659
btc-updown-5m-1772802000,1772802000,2026-03-06 13:00,UP,1000,738,52407.99,,0,,0,,0,0.3528,118,0.6152,738
btc-updown-5m-1772802300,1772802300,2026-03-06 13:05,UP,1000,861,49014.88,,0,,0,,0,0.5945,412,0.7041,861
btc-updown-5m-1772802600,1772802600,2026-03-06 13:10,UP,1000,825,52712.21,,0,,0,,0,0.8367,444,0.8675,789
btc-updown-5m-1772802900,1772802900,2026-03-06 13:15,UP,1000,877,53971.47,,0,,0,,0,0.9264,243,0.9240,877
btc-updown-5m-1772803200,1772803200,2026-03-06 13:20,UP,1000,801,55029.76,,0,,0,,0,,0,0.7533,801
btc-updown-5m-1772803500,1772803500,2026-03-06 13:25,UP,1000,912,63805.72,,0,,0,,0,0.9091,548,0.9543,912
btc-updown-5m-1772803800,1772803800,2026-03-06 13:30,UP,1000,893,45233.04,,0,,0,,0,0.4214,12,0.7887,893
btc-updown-5m-1772804100,1772804100,2026-03-06 13:35,DOWN,1000,881,74863.03,,0,,0,,0,0.2946,306,0.1547,881
btc-updown-5m-1772804400,1772804400,2026-03-06 13:40,DOWN,1000,768,74782.03,,0,,0,,0,0.2937,143,0.2522,768
btc-updown-5m-1772804700,1772804700,2026-03-06 13:45,DOWN,1000,960,91188.91,,0,,0,0.0476,252,0.0240,598,0.0169,391
btc-updown-5m-1772805000,1772805000,2026-03-06 13:50,UP,1000,381,156581.67,,0,,0,,0,,0,0.0449,381
btc-updown-5m-1772805300,1772805300,2026-03-06 13:55,DOWN,1000,979,130730.44,0.0513,214,0.0300,508,0.0150,206,0.0091,39,0.0090,26
btc-updown-5m-1772805600,1772805600,2026-03-06 14:00,DOWN,1000,719,68893.53,,0,,0,,0,,0,0.4739,719
btc-updown-5m-1772805900,1772805900,2026-03-06 14:05,DOWN,1000,961,70240.48,,0,,0,0.1003,325,0.0318,619,0.0099,136
btc-updown-5m-1772806200,1772806200,2026-03-06 14:10,UP,1000,930,44339.45,,0,,0,,0,0.8943,460,0.9484,930
btc-updown-5m-1772806500,1772806500,2026-03-06 14:15,UP,1000,943,54589.70,,0,,0,,0,0.9365,788,0.9668,779
btc-updown-5m-1772806800,1772806800,2026-03-06 14:20,UP,1000,731,58658.50,,0,,0,,0,0.6557,76,0.4996,731
btc-updown-5m-1772807100,1772807100,2026-03-06 14:25,DOWN,1000,705,59220.45,,0,,0,,0,0.7336,180,0.6438,705
btc-updown-5m-1772807400,1772807400,2026-03-06 14:30,DOWN,1000,884,63743.85,,0,,0,,0,0.3246,162,0.1194,884
btc-updown-5m-1772807700,1772807700,2026-03-06 14:35,DOWN,1000,955,150487.48,,0,,0,0.0203,598,0.0166,316,0.0108,185
btc-updown-5m-1772808000,1772808000,2026-03-06 14:40,UP,1000,889,70484.69,,0,,0,,0,0.9359,434,0.9565,889
btc-updown-5m-1772808300,1772808300,2026-03-06 14:45,DOWN,1000,905,145462.32,,0,,0,0.0547,51,0.0322,696,0.0248,437
btc-updown-5m-1772808600,1772808600,2026-03-06 14:50,DOWN,1000,794,101203.52,,0,,0,,0,,0,0.0744,794
btc-updown-5m-1772808900,1772808900,2026-03-06 14:55,UP,1000,829,83556.33,,0,,0,,0,,0,0.9387,829
btc-updown-5m-1772809200,1772809200,2026-03-06 15:00,UP,1000,952,84925.23,,0,,0,,0,0.9732,808,0.9839,588
btc-updown-5m-1772809500,1772809500,2026-03-06 15:05,DOWN,1000,943,42725.63,,0,,0,,0,0.1123,807,0.0598,842
btc-updown-5m-1772809800,1772809800,2026-03-06 15:10,UP,1000,942,51198.71,,0,,0,0.9555,625,0.9872,300,0.9903,39
btc-updown-5m-1772810100,1772810100,2026-03-06 15:15,UP,1000,948,78479.03,,0,,0,,0,0.9689,781,0.9795,517
btc-updown-5m-1772810400,1772810400,2026-03-06 15:20,UP,1000,953,83563.23,,0,,0,0.9559,422,0.9837,491,0.9871,258
btc-updown-5m-1772810700,1772810700,2026-03-06 15:25,DOWN,1000,936,71942.66,,0,,0,,0,0.0403,829,0.0144,575
btc-updown-5m-1772811000,1772811000,2026-03-06 15:30,DOWN,1000,891,44800.78,,0,,0,,0,0.2822,177,0.1319,891
btc-updown-5m-1772811300,1772811300,2026-03-06 15:35,UP,1000,946,80434.91,,0,,0,0.9702,5,0.9576,667,0.9688,691
btc-updown-5m-1772811600,1772811600,2026-03-06 15:40,DOWN,1000,948,49917.85,,0,,0,0.1160,287,0.0207,626,0.0094,105
btc-updown-5m-1772811900,1772811900,2026-03-06 15:45,DOWN,1000,936,46500.01,,0,,0,0.1121,127,0.0399,773,0.0212,392
btc-updown-5m-1772812200,1772812200,2026-03-06 15:50,DOWN,1000,984,62649.54,,0,0.0453,508,0.0180,311,0.0093,148,0.0097,123
btc-updown-5m-1772812500,1772812500,2026-03-06 15:55,UP,1000,963,58746.23,,0,,0,0.9069,342,0.9582,526,0.9868,409
btc-updown-5m-1772812800,1772812800,2026-03-06 16:00,UP,1000,985,43408.53,,0,,0,0.8352,81,0.9541,882,0.9890,318
btc-updown-5m-1772813100,1772813100,2026-03-06 16:05,DOWN,1000,986,47107.54,,0,0.1716,125,0.0507,614,0.0169,243,0.0099,26
btc-updown-5m-1772813400,1772813400,2026-03-06 16:10,DOWN,1000,778,40413.67,,0,,0,,0,0.4980,167,0.3573,778
btc-updown-5m-1772813700,1772813700,2026-03-06 16:15,UP,1000,892,49123.93,,0,,0,,0,,0,0.7816,892
btc-updown-5m-1772814000,1772814000,2026-03-06 16:20,UP,1000,770,54357.39,,0,,0,,0,,0,0.8788,770
btc-updown-5m-1772814300,1772814300,2026-03-06 16:25,UP,1000,960,52735.38,,0,,0,0.9406,391,0.9765,545,0.9880,211
btc-updown-5m-1772814600,1772814600,2026-03-06 16:30,DOWN,1000,941,73691.37,,0,,0,,0,0.1031,863,0.0428,741
btc-updown-5m-1772814900,1772814900,2026-03-06 16:35,UP,1000,969,67454.55,,0,0.9251,33,0.9473,740,0.9909,108,0.9958,118
btc-updown-5m-1772815200,1772815200,2026-03-06 16:40,DOWN,1000,949,45126.57,,0,,0,,0,0.0970,665,0.0335,715
btc-updown-5m-1772815500,1772815500,2026-03-06 16:45,UP,1000,745,51269.67,,0,,0,,0,0.7227,312,0.7022,745
btc-updown-5m-1772815800,1772815800,2026-03-06 16:50,DOWN,1000,970,47061.81,,0,,0,,0,0.2611,488,0.1164,970
btc-updown-5m-1772816100,1772816100,2026-03-06 16:55,UP,1000,970,51570.69,,0,,0,,0,0.9532,742,0.9674,519
btc-updown-5m-1772816400,1772816400,2026-03-06 17:00,UP,1000,982,43322.17,,0,,0,,0,0.9443,944,0.9707,543
btc-updown-5m-1772816700,1772816700,2026-03-06 17:05,DOWN,1000,863,46558.40,,0,,0,,0,0.1668,229,0.1331,863
btc-updown-5m-1772817000,1772817000,2026-03-06 17:10,DOWN,1000,978,53793.92,,0,,0,,0,0.1155,713,0.0647,885
btc-updown-5m-1772817300,1772817300,2026-03-06 17:15,UP,1000,893,33666.47,,0,,0,,0,0.4352,301,0.6339,893
btc-updown-5m-1772817600,1772817600,2026-03-06 17:20,DOWN,1000,954,44047.02,,0,,0,,0,0.1391,431,0.0973,954
btc-updown-5m-1772817900,1772817900,2026-03-06 17:25,DOWN,1000,962,47318.11,,0,,0,0.2439,143,0.0439,725,0.0177,355
btc-updown-5m-1772818200,1772818200,2026-03-06 17:30,DOWN,1000,953,51715.91,,0,,0,,0,0.0898,640,0.0707,953
btc-updown-5m-1772818500,1772818500,2026-03-06 17:35,DOWN,1000,919,67480.36,,0,0.0565,115,0.0395,669,0.0091,123,0.0090,37
btc-updown-5m-1772818800,1772818800,2026-03-06 17:40,DOWN,1000,766,47038.02,,0,,0,,0,0.3311,122,0.1605,766
btc-updown-5m-1772819100,1772819100,2026-03-06 17:45,UP,1000,952,42269.10,,0,,0,0.9125,188,0.9757,716,0.9870,249
btc-updown-5m-1772819400,1772819400,2026-03-06 17:50,DOWN,1000,794,41711.22,,0,,0,,0,0.5490,29,0.3682,794
btc-updown-5m-1772819700,1772819700,2026-03-06 17:55,UP,1000,775,45773.56,,0,,0,,0,0.8437,443,0.8661,651
btc-updown-5m-1772820000,1772820000,2026-03-06 18:00,UP,1000,958,59560.21,,0,0.9644,126,0.9750,346,0.9902,387,0.9970,285
btc-updown-5m-1772820300,1772820300,2026-03-06 18:05,UP,1000,947,61547.87,,0,,0,0.8388,182,0.9604,686,0.9806,364
btc-updown-5m-1772820600,1772820600,2026-03-06 18:10,UP,1000,938,81624.57,,0,,0,,0,0.9747,822,0.9827,504
btc-updown-5m-1772820900,1772820900,2026-03-06 18:15,UP,1000,826,55780.84,,0,,0,,0,0.7877,361,0.8670,826
btc-updown-5m-1772821200,1772821200,2026-03-06 18:20,UP,1000,799,49648.38,,0,,0,,0,0.3685,276,0.6488,799
btc-updown-5m-1772821500,1772821500,2026-03-06 18:25,DOWN,1000,960,48528.12,,0,,0,0.1742,4,0.0588,893,0.0315,595
btc-updown-5m-1772821800,1772821800,2026-03-06 18:30,UP,1000,959,61839.13,,0,0.9625,99,0.9678,410,0.9819,397,0.9929,255
btc-updown-5m-1772822100,1772822100,2026-03-06 18:35,DOWN,1000,844,44966.72,,0,,0,,0,0.1445,357,0.1307,844
btc-updown-5m-1772822400,1772822400,2026-03-06 18:40,UP,1000,864,42446.52,,0,,0,,0,0.7199,340,0.8447,864
btc-updown-5m-1772822700,1772822700,2026-03-06 18:45,DOWN,1000,928,50968.86,,0,,0,,0,0.0688,585,0.0358,653
btc-updown-5m-1772823000,1772823000,2026-03-06 18:50,DOWN,1000,946,51876.91,,0,,0,0.0740,367,0.0445,515,0.0217,386
btc-updown-5m-1772823300,1772823300,2026-03-06 18:55,DOWN,1000,874,55800.55,,0,,0,,0,0.1442,457,0.0834,874
btc-updown-5m-1772823600,1772823600,2026-03-06 19:00,UP,1000,947,52057.65,,0,,0,0.9547,297,0.9786,563,0.9788,332
btc-updown-5m-1772823900,1772823900,2026-03-06 19:05,UP,1000,394,793084.25,,0,,0,,0,,0,0.3806,394
btc-updown-5m-1772824200,1772824200,2026-03-06 19:10,UP,1000,950,44303.32,,0,,0,0.8579,311,0.9715,587,0.9905,142
btc-updown-5m-1772824500,1772824500,2026-03-06 19:15,UP,1000,341,66957.19,,0,,0,,0,,0,0.7267,341
btc-updown-5m-1772824800,1772824800,2026-03-06 19:20,DOWN,1000,976,56239.44,,0,0.0708,539,0.0155,312,0.0090,115,0.0090,62
btc-updown-5m-1772825100,1772825100,2026-03-06 19:25,DOWN,1000,677,61683.91,,0,,0,,0,0.4052,268,0.3398,677
btc-updown-5m-1772825400,1772825400,2026-03-06 19:30,DOWN,1000,587,79363.83,,0,,0,,0,0.9285,9,0.8250,587
btc-updown-5m-1772825700,1772825700,2026-03-06 19:35,DOWN,1000,800,49945.79,,0,,0,,0,0.1739,165,0.1527,800
btc-updown-5m-1772826000,1772826000,2026-03-06 19:40,DOWN,1000,834,45644.73,,0,,0,,0,,0,0.2442,834
btc-updown-5m-1772826300,1772826300,2026-03-06 19:45,DOWN,1000,892,43634.69,,0,,0,,0,0.1886,296,0.0953,892
btc-updown-5m-1772826600,1772826600,2026-03-06 19:50,DOWN,1000,776,46173.24,,0,,0,,0,0.1546,281,0.1694,776
btc-updown-5m-1772826900,1772826900,2026-03-06 19:55,UP,1000,952,46997.67,,0,,0,0.8976,307,0.9575,493,0.9693,313
btc-updown-5m-1772827200,1772827200,2026-03-06 20:00,UP,1000,956,59718.85,,0,,0,0.8510,333,0.9397,538,0.9887,353
btc-updown-5m-1772827500,1772827500,2026-03-06 20:05,DOWN,1000,790,56419.07,,0,,0,,0,0.3413,435,0.3981,768
btc-updown-5m-1772827800,1772827800,2026-03-06 20:10,DOWN,1000,863,92709.34,,0,,0,0.0209,274,0.0135,355,0.0057,350
btc-updown-5m-1772828100,1772828100,2026-03-06 20:15,UP,1000,965,46344.04,,0,,0,0.8813,171,0.9157,618,0.9813,495
btc-updown-5m-1772828400,1772828400,2026-03-06 20:20,DOWN,1000,736,50300.61,,0,,0,,0,,0,0.6373,736
btc-updown-5m-1772828700,1772828700,2026-03-06 20:25,DOWN,1000,963,84159.21,,0,0.0520,278,0.0323,403,0.0200,264,0.0101,107
btc-updown-5m-1772829000,1772829000,2026-03-06 20:30,DOWN,1000,680,90182.55,,0,,0,,0,,0,0.4954,680
btc-updown-5m-1772829300,1772829300,2026-03-06 20:35,UP,1000,941,64720.73,,0,,0,,0,0.8773,499,0.9535,941
btc-updown-5m-1772829600,1772829600,2026-03-06 20:40,UP,1000,946,64376.83,,0,,0,0.9148,46,0.9291,685,0.9742,551
btc-updown-5m-1772829900,1772829900,2026-03-06 20:45,UP,1000,933,54957.33,,0,,0,0.8450,40,0.9268,861,0.9614,582
btc-updown-5m-1772830200,1772830200,2026-03-06 20:50,UP,1000,834,45258.11,,0,,0,,0,0.4620,283,0.6947,834
btc-updown-5m-1772830500,1772830500,2026-03-06 20:55,DOWN,1000,525,61707.71,,0,,0,,0,,0,0.8017,525
btc-updown-5m-1772830800,1772830800,2026-03-06 21:00,UP,1000,856,56180.18,,0,,0,,0,0.7228,317,0.8397,838
btc-updown-5m-1772831100,1772831100,2026-03-06 21:05,DOWN,1000,738,89925.78,,0,,0,,0,0.5546,402,0.6469,500
btc-updown-5m-1772831400,1772831400,2026-03-06 21:10,DOWN,1000,765,49142.41,,0,,0,0.5381,50,0.3845,393,0.2291,556
btc-updown-5m-1772831700,1772831700,2026-03-06 21:15,DOWN,1000,603,62917.77,,0,,0,,0,0.5457,146,0.5503,603
btc-updown-5m-1772832000,1772832000,2026-03-06 21:20,DOWN,1000,901,68022.13,,0,,0,,0,0.1006,424,0.0617,885
btc-updown-5m-1772832300,1772832300,2026-03-06 21:25,UP,1000,775,115123.52,,0,,0,,0,0.6990,336,0.7388,775
btc-updown-5m-1772832600,1772832600,2026-03-06 21:30,UP,1000,649,59241.47,,0,,0,,0,0.7923,263,0.7519,646
btc-updown-5m-1772832900,1772832900,2026-03-06 21:35,UP,1000,963,74156.07,,0,0.8959,159,0.9517,473,0.9790,295,0.9825,183
btc-updown-5m-1772833200,1772833200,2026-03-06 21:40,UP,1000,928,50913.24,,0,,0,0.7596,229,0.9322,625,0.9785,320
btc-updown-5m-1772833500,1772833500,2026-03-06 21:45,UP,1000,911,43357.50,,0,,0,0.7654,26,0.8496,519,0.9247,565
btc-updown-5m-1772833800,1772833800,2026-03-06 21:50,DOWN,1000,660,60358.95,,0,,0,,0,0.1333,3,0.1550,660
btc-updown-5m-1772834100,1772834100,2026-03-06 21:55,UP,1000,801,53203.45,,0,,0,,0,0.8085,374,0.8712,713
btc-updown-5m-1772834400,1772834400,2026-03-06 22:00,UP,1000,884,70713.04,,0,,0,0.6936,28,0.7787,472,0.9275,662
btc-updown-5m-1772834700,1772834700,2026-03-06 22:05,DOWN,1000,766,53955.62,,0,,0,,0,0.6046,333,0.4471,757
btc-updown-5m-1772835000,1772835000,2026-03-06 22:10,DOWN,1000,774,47409.20,,0,,0,0.4788,62,0.4347,368,0.2649,498
btc-updown-5m-1772835300,1772835300,2026-03-06 22:15,UP,1000,779,60557.41,,0,,0,,0,0.9146,441,0.9348,779
btc-updown-5m-1772835600,1772835600,2026-03-06 22:20,DOWN,1000,766,40618.83,,0,,0,,0,0.3846,372,0.1998,682
btc-updown-5m-1772835900,1772835900,2026-03-06 22:25,DOWN,1000,717,47698.76,,0,,0,,0,0.3647,203,0.3478,717
btc-updown-5m-1772836200,1772836200,2026-03-06 22:30,DOWN,1000,775,56903.99,,0,,0,0.1242,26,0.0989,411,0.1143,558
btc-updown-5m-1772836500,1772836500,2026-03-06 22:35,UP,1000,642,49366.65,,0,,0,,0,,0,0.8504,642
btc-updown-5m-1772836800,1772836800,2026-03-06 22:40,UP,1000,932,54937.46,,0,,0,,0,0.9320,661,0.9450,913
btc-updown-5m-1772837100,1772837100,2026-03-06 22:45,UP,1000,890,47298.11,,0,,0,,0,0.8510,592,0.9138,668
btc-updown-5m-1772837400,1772837400,2026-03-06 22:50,UP,1000,564,48174.64,,0,,0,,0,,0,0.8474,564
btc-updown-5m-1772837700,1772837700,2026-03-06 22:55,DOWN,1000,578,76221.05,,0,,0,,0,,0,0.1197,578
btc-updown-5m-1772838000,1772838000,2026-03-06 23:00,UP,1000,383,65835.07,,0,,0,,0,,0,0.6971,383
